noun	초월수	REFERENTIAL
other	복소수+이+다	IN FOCUS
noun	초월수+가	FAMILIAR
noun	복소수+의	ACTIVATED
noun	초월수+의	IN FOCUS
noun	초월수+의	IN FOCUS
noun	초월수+는	IN FOCUS
noun	초월수+이+ㅁ+을	IN FOCUS
noun	초월수+의	IN FOCUS
noun	초월수+는	IN FOCUS
noun	초월수+의	IN FOCUS
noun	리우빌 상수+를	IN FOCUS
noun	초월수+의	IN FOCUS
noun	초월수+이+ㅁ+이	IN FOCUS
noun	초월수+이+ㅁ+을	IN FOCUS
other	유리수+이+ㄴ	TYPE IDENTIFIABLE
noun	다항 방정식+의	REFERENTIAL
noun	다항 방정식+의	ACTIVATED
noun	어떤 다항 방정식+의	TYPE IDENTIFIABLE
noun	어떤 다항 방정식+의 수	UNIQUE
other	대수+적 수+와	REFERENTIAL
noun	대수+적 수+의	FAMILIAR
noun	대수+적 수+의	ACTIVATED
other	무리수+이+다	TYPE IDENTIFIABLE
noun	그 역+은	TYPE IDENTIFIABLE
other	가산 집합+이+ㄴ	TYPE IDENTIFIABLE
other	비가산 집합+이+다	REFERENTIAL
noun	비가산 집합+이	ACTIVATED
dem.prox	이것+은	TYPE IDENTIFIABLE
noun	어떤 수+가	TYPE IDENTIFIABLE
name	레온하르트 오일러+가	TYPE IDENTIFIABLE
other	1844+년+에	TYPE IDENTIFIABLE
name	조제프 리우빌+이	REFERENTIAL
dem.med	그+는	ACTIVATED
other	상수 e+로	TYPE IDENTIFIABLE
name	샤를 에르미트+가	TYPE IDENTIFIABLE
other	1873+년+에	TYPE IDENTIFIABLE
other	1882+년+에+는	TYPE IDENTIFIABLE
name	페르디난트 린데만+이	TYPE IDENTIFIABLE
noun	원주율	TYPE IDENTIFIABLE
dem.prox	이것+은	TYPE IDENTIFIABLE
name	그리스	TYPE IDENTIFIABLE
noun	원적+문제+가	TYPE IDENTIFIABLE
noun	컴퓨터 과학	REFERENTIAL
noun	컴퓨터 과학+은	FAMILIAR
dem.med	그것+의	IN FOCUS
noun	컴퓨터 과학+이	FAMILIAR
other	컴퓨터 과학+도	FAMILIAR
noun	컴퓨터 과학+의	ACTIVATED
noun	컴퓨터 과학+은	ACTIVATED
other	컴퓨터 과학+과	IN FOCUS
noun	전산	REFERENTIAL
noun	전산+의	FAMILIAR
dem.med N	그 응용+기술+에	TYPE IDENTIFIABLE
noun	전산 이론	TYPE IDENTIFIABLE
noun	전산 시스템	TYPE IDENTIFIABLE
other	컴퓨터 과학자+이+라	TYPE IDENTIFIABLE
noun	컴퓨터 과학+의	TYPE IDENTIFIABLE
other	이것+과	TYPE IDENTIFIABLE
noun	다르+ㄴ 분야+는	TYPE IDENTIFIABLE
noun	프로그래밍 이론+은	TYPE IDENTIFIABLE
noun	컴퓨터 학문	REFERENTIAL
noun	그 자체+는	IN FOCUS
noun	컴퓨터	FAMILIAR
noun	컴퓨터	FAMILIAR
noun	이+들	IN FOCUS
noun	정보	TYPE IDENTIFIABLE
noun	과학+의	TYPE IDENTIFIABLE
other	1623+년+에+는	TYPE IDENTIFIABLE
name	찰스 배비지+는	TYPE IDENTIFIABLE
noun	19+세기	TYPE IDENTIFIABLE
noun	차분+기관+을	TYPE IDENTIFIABLE
other	1900+년대+에	TYPE IDENTIFIABLE
noun	IBM+사+가	TYPE IDENTIFIABLE
noun	펀치카드 )	REFERENTIAL
noun	이+들	ACTIVATED
noun	한 가지+의	TYPE IDENTIFIABLE
other	한 가지+의 일+만	TYPE IDENTIFIABLE
other	한 가지+의 일+만 수	UNIQUE
noun	1920+년	TYPE IDENTIFIABLE
noun	사무관+을	REFERENTIAL
noun	사무관+이	ACTIVATED
name	쿠르트 괴델	REFERENTIAL
name	쿠르트 괴델+과	FAMILIAR
name	알론조 처치	TYPE IDENTIFIABLE
name	앨런 튜링+과	REFERENTIAL
name	앨런 튜링	FAMILIAR
noun	컴퓨터 과학	REFERENTIAL
noun	컴퓨터 과학+의	FAMILIAR
noun	학자+들+은	TYPE IDENTIFIABLE
other	어떻+ㄴ 에	TYPE IDENTIFIABLE
dem.med	그+들+은	TYPE IDENTIFIABLE
noun	한 가지+의	TYPE IDENTIFIABLE
noun	한 가지+의 종류+의	TYPE IDENTIFIABLE
other	한 가지+의 종류+의 작업+만	UNIQUE
other	한 가지+의 종류+의 작업+만 수	UNIQUE
other	1940+년대+에	TYPE IDENTIFIABLE
other	1960+년대+부터	TYPE IDENTIFIABLE
other	여러 대학+에	TYPE IDENTIFIABLE
noun	컴퓨터 학과+와	TYPE IDENTIFIABLE
noun	다르+ㄴ 분야+와+의	TYPE IDENTIFIABLE
other	학문+으로	TYPE IDENTIFIABLE
name	에츠허르 데이크스트+이+라는	TYPE IDENTIFIABLE
noun	컴퓨터 소프트웨어+를	TYPE IDENTIFIABLE
other	컴퓨터 공학+으로	TYPE IDENTIFIABLE
noun	정보 기술	TYPE IDENTIFIABLE
noun	인공+지능	TYPE IDENTIFIABLE
noun	인지 과학	REFERENTIAL
noun	과학	ACTIVATED
noun	과학+의	IN FOCUS
noun	물리학	TYPE IDENTIFIABLE
other	언어학+과	TYPE IDENTIFIABLE
other	수학+과	REFERENTIAL
other	수학+에	IN FOCUS
noun	수학+이	ACTIVATED
noun	수학	ACTIVATED
noun	조지 불+의	TYPE IDENTIFIABLE
other	불 대수+이+다	REFERENTIAL
name	불 대수+는	ACTIVATED
noun	이진법+을	TYPE IDENTIFIABLE
other	대수학+으로	REFERENTIAL
other	대수학+과	ACTIVATED
dem.med N	그 외+에	TYPE IDENTIFIABLE
other	체론+과	TYPE IDENTIFIABLE
noun	환론	TYPE IDENTIFIABLE
noun	수학자+들+이	TYPE IDENTIFIABLE
noun	수리+논리학	TYPE IDENTIFIABLE
noun	범주론	TYPE IDENTIFIABLE
noun	도메인 이론	TYPE IDENTIFIABLE
name	이디 오우메	REFERENTIAL
name	아민+은	FAMILIAR
name	이디 아민+은	FAMILIAR
dem.med	그+가	ACTIVATED
name	아민+은	IN FOCUS
dem.med	그+는	IN FOCUS
dem.med	그+는	ACTIVATED
name	아민+은	FAMILIAR
dem.med	그+가	IN FOCUS
dem.med	그+는	ACTIVATED
noun	1925+년+경	TYPE IDENTIFIABLE
noun	2003+년	TYPE IDENTIFIABLE
noun	8+월 16+일	TYPE IDENTIFIABLE
name	우간다+의	REFERENTIAL
other	우간다가	FAMILIAR
noun	군인	TYPE IDENTIFIABLE
other	정치인+으로	TYPE IDENTIFIABLE
noun	1971+년	TYPE IDENTIFIABLE
other	대통령+에	TYPE IDENTIFIABLE
noun	농부+의	TYPE IDENTIFIABLE
name	이디 아민+은	REFERENTIAL
name	이디 아민+은	ACTIVATED
name	아민+은	ACTIVATED
noun	권투	TYPE IDENTIFIABLE
other	제+2+차 대전	TYPE IDENTIFIABLE
other	버마 전투+에	TYPE IDENTIFIABLE
noun	1946+년	TYPE IDENTIFIABLE
name	영국 군+에	REFERENTIAL
other	영국군+으로	IN FOCUS
other	영국+과	FAMILIAR
other	1953+년+부터	TYPE IDENTIFIABLE
other	1959+년+까지	TYPE IDENTIFIABLE
other	케냐+에서	TYPE IDENTIFIABLE
other	대장+으로	TYPE IDENTIFIABLE
other	마우-마우 저항+진압+에	TYPE IDENTIFIABLE
noun	1961+년	TYPE IDENTIFIABLE
name	우간다	REFERENTIAL
name	우간다+의	FAMILIAR
name	우간다+는	FAMILIAR
noun	장교+가	REFERENTIAL
noun	장교	FAMILIAR
noun	1962+년	TYPE IDENTIFIABLE
other	1966+년+에	TYPE IDENTIFIABLE
name	밀턴 오보테+와	REFERENTIAL
name	밀턴 오보테+가	FAMILIAR
name	오보테+를	ACTIVATED
noun	대통령	REFERENTIAL
other	종신+대통령+으로	FAMILIAR
other	무테사 2+세+를	TYPE IDENTIFIABLE
other	1967+년+에+는	TYPE IDENTIFIABLE
noun	통수권자+가	TYPE IDENTIFIABLE
other	쿠테타+와	TYPE IDENTIFIABLE
noun	1971+년	TYPE IDENTIFIABLE
noun	1+월 25+일	TYPE IDENTIFIABLE
other	싱가포르+에서	TYPE IDENTIFIABLE
other	쿠테타+로	TYPE IDENTIFIABLE
noun	서구	TYPE IDENTIFIABLE
noun	이 쿠테타+는	TYPE IDENTIFIABLE
name	이스라엘+은	REFERENTIAL
name	이스라엘+의	FAMILIAR
noun	아민 정권+을	TYPE IDENTIFIABLE
noun	법관+들+이	TYPE IDENTIFIABLE
name	아프리카+의	TYPE IDENTIFIABLE
name	아랍권+의	TYPE IDENTIFIABLE
name	나치+의	TYPE IDENTIFIABLE
noun	유대인 학살+을	REFERENTIAL
noun	유대인+들+을	IN FOCUS
noun	1972+년	TYPE IDENTIFIABLE
noun	아프리카화 캠페인+의	REFERENTIAL
other	그+로	IN FOCUS
noun	아시아인+들+을	TYPE IDENTIFIABLE
noun	1975+년	TYPE IDENTIFIABLE
noun	OAU+의	TYPE IDENTIFIABLE
other	1976+년+에+는	TYPE IDENTIFIABLE
noun	1978+년	TYPE IDENTIFIABLE
noun	탄자니아 침공+을	TYPE IDENTIFIABLE
other	탄자니+아군+과	REFERENTIAL
other	탄자니아군+과	IN FOCUS
noun	1979+년 11+일	TYPE IDENTIFIABLE
name	캄팔라+가	TYPE IDENTIFIABLE
other	우간다인+들+에게	TYPE IDENTIFIABLE
other	리비아+로	TYPE IDENTIFIABLE
other	이라크+로	TYPE IDENTIFIABLE
name	사우디아라비아+를	TYPE IDENTIFIABLE
noun	사우디아라비아 정부+는	TYPE IDENTIFIABLE
other	지다+에	REFERENTIAL
other	그곳+에서	ACTIVATED
other	고혈압+과	TYPE IDENTIFIABLE
other	신경마비+로	TYPE IDENTIFIABLE
noun	2003+년 16+일	TYPE IDENTIFIABLE
name	가와바타 야스나리	REFERENTIAL
